Estado,Município,Sexo,Faixa Etária,Saldo
BA,Gloria,Masculino,65 ou mais,0
BA,Gloria,Masculino,Total,-2
BA,Gloria,Feminino,Até 17,0
BA,Gloria,Feminino,18 a 24,-1
BA,Gloria,Feminino,25 a 29,-1
BA,Gloria,Feminino,30 a 39,-4
BA,Gloria,Feminino,40 a 49,1
BA,Gloria,Feminino,50 a 64,-1
BA,Gloria,Feminino,65 ou mais,0
BA,Gloria,Feminino,Total,-6
BA,Gloria,Total,Até 17,0
BA,Gloria,Total,18 a 24,-2
BA,Gloria,Total,25 a 29,4
BA,Gloria,Total,30 a 39,-3
BA,Gloria,Total,40 a 49,-5
BA,Gloria,Total,50 a 64,-2
BA,Gloria,Total,65 ou mais,0
BA,Gloria,Total,Total,-8
BA,Gongogi,Masculino,Até 17,0
BA,Gongogi,Masculino,18 a 24,0
BA,Gongogi,Masculino,25 a 29,6
BA,Gongogi,Masculino,30 a 39,-3
BA,Gongogi,Masculino,40 a 49,-4
BA,Gongogi,Masculino,50 a 64,1
BA,Gongogi,Masculino,65 ou mais,-1
BA,Gongogi,Masculino,Total,-1
BA,Gongogi,Feminino,Até 17,0
BA,Gongogi,Feminino,18 a 24,0
BA,Gongogi,Feminino,25 a 29,1
BA,Gongogi,Feminino,30 a 39,3
BA,Gongogi,Feminino,40 a 49,0
BA,Gongogi,Feminino,50 a 64,1
BA,Gongogi,Feminino,65 ou mais,0
BA,Gongogi,Feminino,Total,5
BA,Gongogi,Total,Até 17,0
BA,Gongogi,Total,18 a 24,0
BA,Gongogi,Total,25 a 29,7
BA,Gongogi,Total,30 a 39,0
BA,Gongogi,Total,40 a 49,-4
BA,Gongogi,Total,50 a 64,2
BA,Gongogi,Total,65 ou mais,-1
BA,Gongogi,Total,Total,4
BA,Governador Mangabeira,Masculino,Até 17,0
BA,Governador Mangabeira,Masculino,18 a 24,18
BA,Governador Mangabeira,Masculino,25 a 29,14
BA,Governador Mangabeira,Masculino,30 a 39,-11
BA,Governador Mangabeira,Masculino,40 a 49,12
BA,Governador Mangabeira,Masculino,50 a 64,-9
BA,Governador Mangabeira,Masculino,65 ou mais,-4
BA,Governador Mangabeira,Masculino,Total,20
BA,Governador Mangabeira,Feminino,Até 17,0
BA,Governador Mangabeira,Feminino,18 a 24,31
BA,Governador Mangabeira,Feminino,25 a 29,13
BA,Governador Mangabeira,Feminino,30 a 39,-23
BA,Governador Mangabeira,Feminino,40 a 49,-5
BA,Governador Mangabeira,Feminino,50 a 64,-6
BA,Governador Mangabeira,Feminino,65 ou mais,0
BA,Governador Mangabeira,Feminino,Total,10
BA,Governador Mangabeira,Total,Até 17,0
BA,Governador Mangabeira,Total,18 a 24,49
BA,Governador Mangabeira,Total,25 a 29,27
BA,Governador Mangabeira,Total,30 a 39,-34
BA,Governador Mangabeira,Total,40 a 49,7
BA,Governador Mangabeira,Total,50 a 64,-15
BA,Governador Mangabeira,Total,65 ou mais,-4
BA,Governador Mangabeira,Total,Total,30
BA,Guajeru,Masculino,Até 17,0
BA,Guajeru,Masculino,18 a 24,0
BA,Guajeru,Masculino,25 a 29,-1
BA,Guajeru,Masculino,30 a 39,0
BA,Guajeru,Masculino,40 a 49,-1
BA,Guajeru,Masculino,50 a 64,-1
BA,Guajeru,Masculino,65 ou mais,0
BA,Guajeru,Masculino,Total,-3
BA,Guajeru,Feminino,Até 17,0
BA,Guajeru,Feminino,18 a 24,1
BA,Guajeru,Feminino,25 a 29,-2
BA,Guajeru,Feminino,30 a 39,1
BA,Guajeru,Feminino,40 a 49,-2
BA,Guajeru,Feminino,50 a 64,0
BA,Guajeru,Feminino,65 ou mais,0
BA,Guajeru,Feminino,Total,-2
BA,Guajeru,Total,Até 17,0
BA,Guajeru,Total,18 a 24,1
BA,Guajeru,Total,25 a 29,-3
BA,Guajeru,Total,30 a 39,1
BA,Guajeru,Total,40 a 49,-3
BA,Guajeru,Total,50 a 64,-1
BA,Guajeru,Total,65 ou mais,0
BA,Guajeru,Total,Total,-5
BA,Guanambi,Masculino,Até 17,15
BA,Guanambi,Masculino,18 a 24,201
BA,Guanambi,Masculino,25 a 29,16
BA,Guanambi,Masculino,30 a 39,-30
BA,Guanambi,Masculino,40 a 49,-29
BA,Guanambi,Masculino,50 a 64,-22
BA,Guanambi,Masculino,65 ou mais,-12
BA,Guanambi,Masculino,Total,139
BA,Guanambi,Feminino,Até 17,11
BA,Guanambi,Feminino,18 a 24,159
BA,Guanambi,Feminino,25 a 29,50
BA,Guanambi,Feminino,30 a 39,28
BA,Guanambi,Feminino,40 a 49,1
BA,Guanambi,Feminino,50 a 64,-25
BA,Guanambi,Feminino,65 ou mais,-1
BA,Guanambi,Feminino,Total,223
BA,Guanambi,Total,Até 17,26
BA,Guanambi,Total,18 a 24,360
BA,Guanambi,Total,25 a 29,66
BA,Guanambi,Total,30 a 39,-2
BA,Guanambi,Total,40 a 49,-28
BA,Guanambi,Total,50 a 64,-47
BA,Guanambi,Total,65 ou mais,-13
BA,Guanambi,Total,Total,362
BA,Guaratinga,Masculino,Até 17,2
BA,Guaratinga,Masculino,18 a 24,-1
BA,Guaratinga,Masculino,25 a 29,-3
BA,Guaratinga,Masculino,30 a 39,-11
BA,Guaratinga,Masculino,40 a 49,-1
BA,Guaratinga,Masculino,50 a 64,-7
BA,Guaratinga,Masculino,65 ou mais,2
BA,Guaratinga,Masculino,Total,-19
BA,Guaratinga,Feminino,Até 17,0
BA,Guaratinga,Feminino,18 a 24,10
BA,Guaratinga,Feminino,25 a 29,-7
BA,Guaratinga,Feminino,30 a 39,-7
BA,Guaratinga,Feminino,40 a 49,-9
BA,Guaratinga,Feminino,50 a 64,-7
BA,Guaratinga,Feminino,65 ou mais,0
BA,Guaratinga,Feminino,Total,-20
BA,Guaratinga,Total,Até 17,2
BA,Guaratinga,Total,18 a 24,9
BA,Guaratinga,Total,25 a 29,-10
BA,Guaratinga,Total,30 a 39,-18
BA,Guaratinga,Total,40 a 49,-10
BA,Guaratinga,Total,50 a 64,-14
BA,Guaratinga,Total,65 ou mais,2
BA,Guaratinga,Total,Total,-39
BA,Heliopolis,Masculino,Até 17,0
BA,Heliopolis,Masculino,18 a 24,1
BA,Heliopolis,Masculino,25 a 29,-4
BA,Heliopolis,Masculino,30 a 39,-9
BA,Heliopolis,Masculino,40 a 49,-5
BA,Heliopolis,Masculino,50 a 64,0
BA,Heliopolis,Masculino,65 ou mais,0
BA,Heliopolis,Masculino,Total,-17
BA,Heliopolis,Feminino,Até 17,0
BA,Heliopolis,Feminino,18 a 24,5
BA,Heliopolis,Feminino,25 a 29,0
BA,Heliopolis,Feminino,30 a 39,2
BA,Heliopolis,Feminino,40 a 49,0
BA,Heliopolis,Feminino,50 a 64,2
BA,Heliopolis,Feminino,65 ou mais,0
BA,Heliopolis,Feminino,Total,9
BA,Heliopolis,Total,Até 17,0
BA,Heliopolis,Total,18 a 24,6
BA,Heliopolis,Total,25 a 29,-4
BA,Heliopolis,Total,30 a 39,-7
BA,Heliopolis,Total,40 a 49,-5
BA,Heliopolis,Total,50 a 64,2
BA,Heliopolis,Total,65 ou mais,0
BA,Heliopolis,Total,Total,-8
BA,Iacu,Masculino,Até 17,0
BA,Iacu,Masculino,18 a 24,4
BA,Iacu,Masculino,25 a 29,-7
BA,Iacu,Masculino,30 a 39,-9
BA,Iacu,Masculino,40 a 49,-17
BA,Iacu,Masculino,50 a 64,-14
BA,Iacu,Masculino,65 ou mais,0
BA,Iacu,Masculino,Total,-43
BA,Iacu,Feminino,Até 17,1
BA,Iacu,Feminino,18 a 24,2
BA,Iacu,Feminino,25 a 29,1
BA,Iacu,Feminino,30 a 39,-4
BA,Iacu,Feminino,40 a 49,1
BA,Iacu,Feminino,50 a 64,-1
BA,Iacu,Feminino,65 ou mais,0
BA,Iacu,Feminino,Total,0
BA,Iacu,Total,Até 17,1
BA,Iacu,Total,18 a 24,6
BA,Iacu,Total,25 a 29,-6
BA,Iacu,Total,30 a 39,-13
BA,Iacu,Total,40 a 49,-16
BA,Iacu,Total,50 a 64,-15
BA,Iacu,Total,65 ou mais,0
BA,Iacu,Total,Total,-43
BA,Ibiassuce,Masculino,Até 17,0
BA,Ibiassuce,Masculino,18 a 24,7
BA,Ibiassuce,Masculino,25 a 29,-4
BA,Ibiassuce,Masculino,30 a 39,-2
BA,Ibiassuce,Masculino,40 a 49,0
BA,Ibiassuce,Masculino,50 a 64,8
BA,Ibiassuce,Masculino,65 ou mais,-1
BA,Ibiassuce,Masculino,Total,8
BA,Ibiassuce,Feminino,Até 17,0
BA,Ibiassuce,Feminino,18 a 24,2
BA,Ibiassuce,Feminino,25 a 29,-4
BA,Ibiassuce,Feminino,30 a 39,2
BA,Ibiassuce,Feminino,40 a 49,-4
BA,Ibiassuce,Feminino,50 a 64,-1
BA,Ibiassuce,Feminino,65 ou mais,0
BA,Ibiassuce,Feminino,Total,-5
BA,Ibiassuce,Total,Até 17,0
BA,Ibiassuce,Total,18 a 24,9
BA,Ibiassuce,Total,25 a 29,-8
BA,Ibiassuce,Total,30 a 39,0
BA,Ibiassuce,Total,40 a 49,-4
BA,Ibiassuce,Total,50 a 64,7
BA,Ibiassuce,Total,65 ou mais,-1
BA,Ibiassuce,Total,Total,3
BA,Ibicarai,Masculino,Até 17,0
BA,Ibicarai,Masculino,18 a 24,4
BA,Ibicarai,Masculino,25 a 29,7
BA,Ibicarai,Masculino,30 a 39,5
BA,Ibicarai,Masculino,40 a 49,-12
BA,Ibicarai,Masculino,50 a 64,-18
BA,Ibicarai,Masculino,65 ou mais,-1
BA,Ibicarai,Masculino,Total,-15
BA,Ibicarai,Feminino,Até 17,0
BA,Ibicarai,Feminino,18 a 24,1
BA,Ibicarai,Feminino,25 a 29,-5
BA,Ibicarai,Feminino,30 a 39,3
BA,Ibicarai,Feminino,40 a 49,-3
BA,Ibicarai,Feminino,50 a 64,-8
BA,Ibicarai,Feminino,65 ou mais,-1
BA,Ibicarai,Feminino,Total,-13
BA,Ibicarai,Total,Até 17,0
BA,Ibicarai,Total,18 a 24,5
BA,Ibicarai,Total,25 a 29,2
BA,Ibicarai,Total,30 a 39,8
BA,Ibicarai,Total,40 a 49,-15
BA,Ibicarai,Total,50 a 64,-26
BA,Ibicarai,Total,65 ou mais,-2
BA,Ibicarai,Total,Total,-28
BA,Ibicoara,Masculino,Até 17,1
BA,Ibicoara,Masculino,18 a 24,-4
BA,Ibicoara,Masculino,25 a 29,-18
BA,Ibicoara,Masculino,30 a 39,-21
BA,Ibicoara,Masculino,40 a 49,-1
BA,Ibicoara,Masculino,50 a 64,-6
BA,Ibicoara,Masculino,65 ou mais,0
BA,Ibicoara,Masculino,Total,-49
BA,Ibicoara,Feminino,Até 17,1
BA,Ibicoara,Feminino,18 a 24,0
BA,Ibicoara,Feminino,25 a 29,-7
BA,Ibicoara,Feminino,30 a 39,-19
BA,Ibicoara,Feminino,40 a 49,-1
BA,Ibicoara,Feminino,50 a 64,0
BA,Ibicoara,Feminino,65 ou mais,0
BA,Ibicoara,Feminino,Total,-26
BA,Ibicoara,Total,Até 17,2
BA,Ibicoara,Total,18 a 24,-4
BA,Ibicoara,Total,25 a 29,-25
BA,Ibicoara,Total,30 a 39,-40
BA,Ibicoara,Total,40 a 49,-2
BA,Ibicoara,Total,50 a 64,-6
BA,Ibicoara,Total,65 ou mais,0
BA,Ibicoara,Total,Total,-75
BA,Ibicui,Masculino,Até 17,0
BA,Ibicui,Masculino,18 a 24,10
BA,Ibicui,Masculino,25 a 29,-1
BA,Ibicui,Masculino,30 a 39,5
BA,Ibicui,Masculino,40 a 49,-3
BA,Ibicui,Masculino,50 a 64,1
BA,Ibicui,Masculino,65 ou mais,-1
BA,Ibicui,Masculino,Total,11
BA,Ibicui,Feminino,Até 17,0
BA,Ibicui,Feminino,18 a 24,5
BA,Ibicui,Feminino,25 a 29,-2
BA,Ibicui,Feminino,30 a 39,3
BA,Ibicui,Feminino,40 a 49,-4
BA,Ibicui,Feminino,50 a 64,0
BA,Ibicui,Feminino,65 ou mais,0
BA,Ibicui,Feminino,Total,2
BA,Ibicui,Total,Até 17,0
BA,Ibicui,Total,18 a 24,15
BA,Ibicui,Total,25 a 29,-3
BA,Ibicui,Total,30 a 39,8
BA,Ibicui,Total,40 a 49,-7
BA,Ibicui,Total,50 a 64,1
BA,Ibicui,Total,65 ou mais,-1
BA,Ibicui,Total,Total,13
BA,Ibipeba,Masculino,Até 17,0
BA,Ibipeba,Masculino,18 a 24,0
BA,Ibipeba,Masculino,25 a 29,0
BA,Ibipeba,Masculino,30 a 39,-1
BA,Ibipeba,Masculino,40 a 49,-1
BA,Ibipeba,Masculino,50 a 64,1
BA,Ibipeba,Masculino,65 ou mais,0
BA,Ibipeba,Masculino,Total,-1
BA,Ibipeba,Feminino,Até 17,0
BA,Ibipeba,Feminino,18 a 24,3
BA,Ibipeba,Feminino,25 a 29,0
BA,Ibipeba,Feminino,30 a 39,0
BA,Ibipeba,Feminino,40 a 49,1
BA,Ibipeba,Feminino,50 a 64,-1
BA,Ibipeba,Feminino,65 ou mais,0
BA,Ibipeba,Feminino,Total,3
BA,Ibipeba,Total,Até 17,0
BA,Ibipeba,Total,18 a 24,3
BA,Ibipeba,Total,25 a 29,0
BA,Ibipeba,Total,30 a 39,-1
BA,Ibipeba,Total,40 a 49,0
BA,Ibipeba,Total,50 a 64,0
BA,Ibipeba,Total,65 ou mais,0
BA,Ibipeba,Total,Total,2
BA,Ibipitanga,Masculino,Até 17,0
BA,Ibipitanga,Masculino,18 a 24,2
BA,Ibipitanga,Masculino,25 a 29,-6
BA,Ibipitanga,Masculino,30 a 39,-9
BA,Ibipitanga,Masculino,40 a 49,-3
BA,Ibipitanga,Masculino,50 a 64,1
BA,Ibipitanga,Masculino,65 ou mais,0
BA,Ibipitanga,Masculino,Total,-15
BA,Ibipitanga,Feminino,Até 17,0
BA,Ibipitanga,Feminino,18 a 24,2
BA,Ibipitanga,Feminino,25 a 29,2
BA,Ibipitanga,Feminino,30 a 39,-1
BA,Ibipitanga,Feminino,40 a 49,0
BA,Ibipitanga,Feminino,50 a 64,0
BA,Ibipitanga,Feminino,65 ou mais,0
BA,Ibipitanga,Feminino,Total,3
BA,Ibipitanga,Total,Até 17,0
BA,Ibipitanga,Total,18 a 24,4
BA,Ibipitanga,Total,25 a 29,-4
BA,Ibipitanga,Total,30 a 39,-10
BA,Ibipitanga,Total,40 a 49,-3
BA,Ibipitanga,Total,50 a 64,1
BA,Ibipitanga,Total,65 ou mais,0
BA,Ibipitanga,Total,Total,-12
BA,Ibiquera,Masculino,Até 17,0
BA,Ibiquera,Masculino,18 a 24,0
BA,Ibiquera,Masculino,25 a 29,0
BA,Ibiquera,Masculino,30 a 39,1
BA,Ibiquera,Masculino,40 a 49,0
BA,Ibiquera,Masculino,50 a 64,0
BA,Ibiquera,Masculino,65 ou mais,0
BA,Ibiquera,Masculino,Total,1
BA,Ibiquera,Feminino,Até 17,1
BA,Ibiquera,Feminino,18 a 24,0
BA,Ibiquera,Feminino,25 a 29,0
BA,Ibiquera,Feminino,30 a 39,0
BA,Ibiquera,Feminino,40 a 49,0
BA,Ibiquera,Feminino,50 a 64,0
BA,Ibiquera,Feminino,65 ou mais,0
BA,Ibiquera,Feminino,Total,1
BA,Ibiquera,Total,Até 17,1
BA,Ibiquera,Total,18 a 24,0
BA,Ibiquera,Total,25 a 29,0
BA,Ibiquera,Total,30 a 39,1
BA,Ibiquera,Total,40 a 49,0
BA,Ibiquera,Total,50 a 64,0
BA,Ibiquera,Total,65 ou mais,0
BA,Ibiquera,Total,Total,2
BA,Ibirapitanga,Masculino,Até 17,1
BA,Ibirapitanga,Masculino,18 a 24,13
BA,Ibirapitanga,Masculino,25 a 29,6
BA,Ibirapitanga,Masculino,30 a 39,15
BA,Ibirapitanga,Masculino,40 a 49,-7
BA,Ibirapitanga,Masculino,50 a 64,1
BA,Ibirapitanga,Masculino,65 ou mais,0
BA,Ibirapitanga,Masculino,Total,29
BA,Ibirapitanga,Feminino,Até 17,0
BA,Ibirapitanga,Feminino,18 a 24,0
BA,Ibirapitanga,Feminino,25 a 29,1
BA,Ibirapitanga,Feminino,30 a 39,-3
BA,Ibirapitanga,Feminino,40 a 49,1
BA,Ibirapitanga,Feminino,50 a 64,-1
BA,Ibirapitanga,Feminino,65 ou mais,0
BA,Ibirapitanga,Feminino,Total,-2
BA,Ibirapitanga,Total,Até 17,1
BA,Ibirapitanga,Total,18 a 24,13
BA,Ibirapitanga,Total,25 a 29,7
BA,Ibirapitanga,Total,30 a 39,12
BA,Ibirapitanga,Total,40 a 49,-6
BA,Ibirapitanga,Total,50 a 64,0
BA,Ibirapitanga,Total,65 ou mais,0
BA,Ibirapitanga,Total,Total,27
BA,Ibirapua,Masculino,Até 17,2
BA,Ibirapua,Masculino,18 a 24,51
BA,Ibirapua,Masculino,25 a 29,-4
BA,Ibirapua,Masculino,30 a 39,3
BA,Ibirapua,Masculino,40 a 49,-9
BA,Ibirapua,Masculino,50 a 64,-29
BA,Ibirapua,Masculino,65 ou mais,-1
BA,Ibirapua,Masculino,Total,13
BA,Ibirapua,Feminino,Até 17,0
BA,Ibirapua,Feminino,18 a 24,11
BA,Ibirapua,Feminino,25 a 29,9
BA,Ibirapua,Feminino,30 a 39,7
BA,Ibirapua,Feminino,40 a 49,-2
BA,Ibirapua,Feminino,50 a 64,-1
BA,Ibirapua,Feminino,65 ou mais,0
BA,Ibirapua,Feminino,Total,24
BA,Ibirapua,Total,Até 17,2
BA,Ibirapua,Total,18 a 24,62
BA,Ibirapua,Total,25 a 29,5
BA,Ibirapua,Total,30 a 39,10
BA,Ibirapua,Total,40 a 49,-11
BA,Ibirapua,Total,50 a 64,-30
BA,Ibirapua,Total,65 ou mais,-1
BA,Ibirapua,Total,Total,37
BA,Ibirataia,Masculino,Até 17,0
BA,Ibirataia,Masculino,18 a 24,18
BA,Ibirataia,Masculino,25 a 29,19
BA,Ibirataia,Masculino,30 a 39,3
BA,Ibirataia,Masculino,40 a 49,13
BA,Ibirataia,Masculino,50 a 64,2
BA,Ibirataia,Masculino,65 ou mais,0
BA,Ibirataia,Masculino,Total,55
BA,Ibirataia,Feminino,Até 17,0
BA,Ibirataia,Feminino,18 a 24,14
BA,Ibirataia,Feminino,25 a 29,3
BA,Ibirataia,Feminino,30 a 39,6
BA,Ibirataia,Feminino,40 a 49,1
BA,Ibirataia,Feminino,50 a 64,-4
BA,Ibirataia,Feminino,65 ou mais,0
BA,Ibirataia,Feminino,Total,20
BA,Ibirataia,Total,Até 17,0
BA,Ibirataia,Total,18 a 24,32
BA,Ibirataia,Total,25 a 29,22
BA,Ibirataia,Total,30 a 39,9
BA,Ibirataia,Total,40 a 49,14
BA,Ibirataia,Total,50 a 64,-2
BA,Ibirataia,Total,65 ou mais,0
BA,Ibirataia,Total,Total,75
BA,Ibitiara,Masculino,Até 17,0
BA,Ibitiara,Masculino,18 a 24,3
BA,Ibitiara,Masculino,25 a 29,0
BA,Ibitiara,Masculino,30 a 39,-2
BA,Ibitiara,Masculino,40 a 49,-4
BA,Ibitiara,Masculino,50 a 64,1
BA,Ibitiara,Masculino,65 ou mais,0
BA,Ibitiara,Masculino,Total,-2
BA,Ibitiara,Feminino,Até 17,0
BA,Ibitiara,Feminino,18 a 24,4
BA,Ibitiara,Feminino,25 a 29,-3
BA,Ibitiara,Feminino,30 a 39,0
BA,Ibitiara,Feminino,40 a 49,0
BA,Ibitiara,Feminino,50 a 64,-1
BA,Ibitiara,Feminino,65 ou mais,0
BA,Ibitiara,Feminino,Total,0
BA,Ibitiara,Total,Até 17,0
BA,Ibitiara,Total,18 a 24,7
BA,Ibitiara,Total,25 a 29,-3
BA,Ibitiara,Total,30 a 39,-2
BA,Ibitiara,Total,40 a 49,-4
BA,Ibitiara,Total,50 a 64,0
BA,Ibitiara,Total,65 ou mais,0
BA,Ibitiara,Total,Total,-2
BA,Ibitita,Masculino,Até 17,0
BA,Ibitita,Masculino,18 a 24,2
BA,Ibitita,Masculino,25 a 29,3
BA,Ibitita,Masculino,30 a 39,-2
BA,Ibitita,Masculino,40 a 49,-2
BA,Ibitita,Masculino,50 a 64,1
BA,Ibitita,Masculino,65 ou mais,0
BA,Ibitita,Masculino,Total,2
BA,Ibitita,Feminino,Até 17,0
BA,Ibitita,Feminino,18 a 24,-2
BA,Ibitita,Feminino,25 a 29,2
BA,Ibitita,Feminino,30 a 39,-3
BA,Ibitita,Feminino,40 a 49,1
BA,Ibitita,Feminino,50 a 64,1
BA,Ibitita,Feminino,65 ou mais,0
BA,Ibitita,Feminino,Total,-1
BA,Ibitita,Total,Até 17,0
BA,Ibitita,Total,18 a 24,0
BA,Ibitita,Total,25 a 29,5
BA,Ibitita,Total,30 a 39,-5
BA,Ibitita,Total,40 a 49,-1
BA,Ibitita,Total,50 a 64,2
BA,Ibitita,Total,65 ou mais,0
BA,Ibitita,Total,Total,1
BA,Ibotirama,Masculino,Até 17,0
BA,Ibotirama,Masculino,18 a 24,41
BA,Ibotirama,Masculino,25 a 29,17
BA,Ibotirama,Masculino,30 a 39,14
BA,Ibotirama,Masculino,40 a 49,-6
BA,Ibotirama,Masculino,50 a 64,-7
BA,Ibotirama,Masculino,65 ou mais,-1
BA,Ibotirama,Masculino,Total,58
BA,Ibotirama,Feminino,Até 17,1
BA,Ibotirama,Feminino,18 a 24,12
BA,Ibotirama,Feminino,25 a 29,7
BA,Ibotirama,Feminino,30 a 39,-13
BA,Ibotirama,Feminino,40 a 49,-3
BA,Ibotirama,Feminino,50 a 64,-5
BA,Ibotirama,Feminino,65 ou mais,-1
BA,Ibotirama,Feminino,Total,-2
BA,Ibotirama,Total,Até 17,1
BA,Ibotirama,Total,18 a 24,53
BA,Ibotirama,Total,25 a 29,24
BA,Ibotirama,Total,30 a 39,1
BA,Ibotirama,Total,40 a 49,-9
BA,Ibotirama,Total,50 a 64,-12
BA,Ibotirama,Total,65 ou mais,-2
BA,Ibotirama,Total,Total,56
BA,Ichu,Masculino,Até 17,0
BA,Ichu,Masculino,18 a 24,2
BA,Ichu,Masculino,25 a 29,0
BA,Ichu,Masculino,30 a 39,-1
BA,Ichu,Masculino,40 a 49,-1
BA,Ichu,Masculino,50 a 64,0
BA,Ichu,Masculino,65 ou mais,0
BA,Ichu,Masculino,Total,0
BA,Ichu,Feminino,Até 17,0
BA,Ichu,Feminino,18 a 24,0
BA,Ichu,Feminino,25 a 29,1
BA,Ichu,Feminino,30 a 39,-2
BA,Ichu,Feminino,40 a 49,0
BA,Ichu,Feminino,50 a 64,0
BA,Ichu,Feminino,65 ou mais,0
BA,Ichu,Feminino,Total,-1
BA,Ichu,Total,Até 17,0
BA,Ichu,Total,18 a 24,2
BA,Ichu,Total,25 a 29,1
BA,Ichu,Total,30 a 39,-3
BA,Ichu,Total,40 a 49,-1
BA,Ichu,Total,50 a 64,0
BA,Ichu,Total,65 ou mais,0
BA,Ichu,Total,Total,-1
BA,Igapora,Masculino,Até 17,0
BA,Igapora,Masculino,18 a 24,6
BA,Igapora,Masculino,25 a 29,-6
BA,Igapora,Masculino,30 a 39,-5
BA,Igapora,Masculino,40 a 49,-3
BA,Igapora,Masculino,50 a 64,0
BA,Igapora,Masculino,65 ou mais,0
BA,Igapora,Masculino,Total,-8
BA,Igapora,Feminino,Até 17,0
BA,Igapora,Feminino,18 a 24,3
BA,Igapora,Feminino,25 a 29,-1
BA,Igapora,Feminino,30 a 39,-4
BA,Igapora,Feminino,40 a 49,-3
BA,Igapora,Feminino,50 a 64,-1
BA,Igapora,Feminino,65 ou mais,0
BA,Igapora,Feminino,Total,-6
BA,Igapora,Total,Até 17,0
BA,Igapora,Total,18 a 24,9
BA,Igapora,Total,25 a 29,-7
BA,Igapora,Total,30 a 39,-9
BA,Igapora,Total,40 a 49,-6
BA,Igapora,Total,50 a 64,-1
BA,Igapora,Total,65 ou mais,0
BA,Igapora,Total,Total,-14
BA,Igrapiuna,Masculino,Até 17,0
BA,Igrapiuna,Masculino,18 a 24,24
BA,Igrapiuna,Masculino,25 a 29,7
BA,Igrapiuna,Masculino,30 a 39,-10
BA,Igrapiuna,Masculino,40 a 49,-4
BA,Igrapiuna,Masculino,50 a 64,-15
BA,Igrapiuna,Masculino,65 ou mais,-1
BA,Igrapiuna,Masculino,Total,1
BA,Igrapiuna,Feminino,Até 17,0
BA,Igrapiuna,Feminino,18 a 24,-1
BA,Igrapiuna,Feminino,25 a 29,-2
BA,Igrapiuna,Feminino,30 a 39,-6
BA,Igrapiuna,Feminino,40 a 49,-5
BA,Igrapiuna,Feminino,50 a 64,-2
BA,Igrapiuna,Feminino,65 ou mais,-1
BA,Igrapiuna,Feminino,Total,-17
BA,Igrapiuna,Total,Até 17,0
BA,Igrapiuna,Total,18 a 24,23
BA,Igrapiuna,Total,25 a 29,5
BA,Igrapiuna,Total,30 a 39,-16
BA,Igrapiuna,Total,40 a 49,-9
BA,Igrapiuna,Total,50 a 64,-17
BA,Igrapiuna,Total,65 ou mais,-2
BA,Igrapiuna,Total,Total,-16
BA,Iguai,Masculino,Até 17,0
BA,Iguai,Masculino,18 a 24,26
BA,Iguai,Masculino,25 a 29,3
BA,Iguai,Masculino,30 a 39,1
BA,Iguai,Masculino,40 a 49,0
BA,Iguai,Masculino,50 a 64,-1
BA,Iguai,Masculino,65 ou mais,-1
BA,Iguai,Masculino,Total,28
BA,Iguai,Feminino,Até 17,0
BA,Iguai,Feminino,18 a 24,18
BA,Iguai,Feminino,25 a 29,2
BA,Iguai,Feminino,30 a 39,3
BA,Iguai,Feminino,40 a 49,5
BA,Iguai,Feminino,50 a 64,-4
BA,Iguai,Feminino,65 ou mais,0
BA,Iguai,Feminino,Total,24
BA,Iguai,Total,Até 17,0
BA,Iguai,Total,18 a 24,44
BA,Iguai,Total,25 a 29,5
BA,Iguai,Total,30 a 39,4
BA,Iguai,Total,40 a 49,5
BA,Iguai,Total,50 a 64,-5
BA,Iguai,Total,65 ou mais,-1
BA,Iguai,Total,Total,52
BA,Ilheus,Masculino,Até 17,20
BA,Ilheus,Masculino,18 a 24,353
BA,Ilheus,Masculino,25 a 29,131
BA,Ilheus,Masculino,30 a 39,115
BA,Ilheus,Masculino,40 a 49,13
BA,Ilheus,Masculino,50 a 64,-89
BA,Ilheus,Masculino,65 ou mais,-17
BA,Ilheus,Masculino,Total,526
BA,Ilheus,Feminino,Até 17,10
BA,Ilheus,Feminino,18 a 24,240
BA,Ilheus,Feminino,25 a 29,91
BA,Ilheus,Feminino,30 a 39,113
BA,Ilheus,Feminino,40 a 49,-38
BA,Ilheus,Feminino,50 a 64,-80
BA,Ilheus,Feminino,65 ou mais,-8
BA,Ilheus,Feminino,Total,328
BA,Ilheus,Total,Até 17,30
BA,Ilheus,Total,18 a 24,593
BA,Ilheus,Total,25 a 29,222
BA,Ilheus,Total,30 a 39,228
BA,Ilheus,Total,40 a 49,-25
BA,Ilheus,Total,50 a 64,-169
BA,Ilheus,Total,65 ou mais,-25
BA,Ilheus,Total,Total,854
BA,Inhambupe,Masculino,Até 17,0
BA,Inhambupe,Masculino,18 a 24,14
BA,Inhambupe,Masculino,25 a 29,-15
BA,Inhambupe,Masculino,30 a 39,-13
BA,Inhambupe,Masculino,40 a 49,-16
BA,Inhambupe,Masculino,50 a 64,-11
BA,Inhambupe,Masculino,65 ou mais,-1
BA,Inhambupe,Masculino,Total,-42
BA,Inhambupe,Feminino,Até 17,0
BA,Inhambupe,Feminino,18 a 24,13
BA,Inhambupe,Feminino,25 a 29,-6
BA,Inhambupe,Feminino,30 a 39,-14
BA,Inhambupe,Feminino,40 a 49,-5
BA,Inhambupe,Feminino,50 a 64,-1
BA,Inhambupe,Feminino,65 ou mais,0
